x1 x2
-1.172335489454303215e+00 3.238122049624835852e-01
2.840263462409449713e-01 -2.559953060389470458e-01
1.084517600496393230e+00 9.809345053446163476e-01
-5.721320972177128539e-01 -4.267096397267576835e-01
1.394066255060752102e+00 -3.089076435224693107e+00
6.314809333343736064e-01 -3.522699554946171485e-01
-7.166780714598972590e-01 -1.053203043977961384e+00
1.523778772804887105e-01 -8.987813360728709178e-01
-3.118906043973279640e-01 9.143440205327919568e-01
6.674853500197696077e-01 3.373125806439766783e-01
1.121445467819370156e+00 -3.004586035954686096e-01
-8.294902281340389427e-01 9.956929874603795971e-01
1.687298001488365840e+00 -1.386683343150315606e-01
4.641581948317623496e-01 -6.470410576108558409e-01
1.520460346436161236e+00 1.411842624987003969e+00
-1.520052508681629666e+00 4.304012312990542211e-01
8.205153271566948403e-01 -2.992321808971279973e-01
6.538226071785849802e-01 -2.053034174323271621e+00
1.107206741031920405e+00 5.169040230997316021e-01
-1.514178726289123533e+00 3.249869120814712797e+00
-7.110552526089016778e-01 4.245804140051744335e-01
-1.209218391253276126e+00 1.644809463711475739e-01
-1.113783684561197251e+00 8.875560256378978163e-03
-1.264205824491569041e+00 8.052294569714862904e-02
-5.065086208526530243e-01 -9.950325971052831342e-01
1.607403040114332438e+00 4.336483382773134165e-01
-7.724587328220752225e-01 6.761067520205008563e-01
4.449276744184179067e-01 -1.293850742196042125e+00
1.283556568435492373e+00 3.156927211370976205e-01
-1.386467300428812610e+00 -3.807762437333894745e-01
7.756971878322704850e-02 -9.866669535299636973e-01
5.714613266418634430e-01 7.872069770396435962e-01
-2.185744294303622048e-01 1.230321654521196573e+00
1.714993989286967557e-01 1.375404147815999512e+00
1.494577244129400073e+00 1.441909277262460876e+00
-1.074274200943304391e+00 3.422815851794655639e+00
1.717637711118481736e+00 2.565083158813361575e-01
1.458445629297741686e+00 3.911116167011943756e-01
-8.008990875579145019e-01 1.253404491055924330e+00
-7.837916169360009677e-01 6.064536242666132004e-01
5.988446691681077461e-01 1.949150417578907613e+00
-1.289666344370628825e-01 -2.178634268880318414e-01
8.071390212603890557e-02 3.175166402804480148e-01
-5.853025241879049323e-02 -2.660708764789412317e-01
1.528207468065246433e+00 4.658828415206353046e-01
-1.611994209465259953e+00 7.896705384171984754e-01
5.927635213113740392e-02 -1.072843708252049444e+00
6.180941102462627068e-01 1.752006948343365900e-01
8.790983419124995812e-01 1.648865176291181234e+00
9.625233892952109738e-01 8.088722310788196701e-01
4.044869555531199756e-01 1.320008916863146364e+00
3.164172761647948695e-01 6.535574478482973904e-01
-1.406990109028329217e+00 1.965986598338327340e-01
1.283523637217205859e+00 3.496722625060102452e-01
1.721349385695099210e+00 1.207801929257915852e+00
5.825099658351804432e-01 8.295925694757748659e-01
3.899056772951416394e-01 1.090853332600972170e+00
6.104742547732890934e-01 -2.035614275265305029e-01
-1.532632304052079265e-02 -1.053131812203010886e-01
1.381075771398909691e-01 2.292439839450275962e-01
-7.121870371291679769e-01 1.345442305924821280e+00
4.612380004288743063e-01 -2.678305820802487913e-01
4.270516049439447293e-01 8.256856247515508285e-01
-1.022962975980074851e-01 1.644373025750297757e+00
-1.486625503965267825e+00 9.156598673533747901e-01
1.394314215265369805e+00 2.450389483508149113e-01
1.636553151696876762e+00 -1.175192273014955768e+00
6.739547057914803407e-02 1.901440929765991106e+00
-1.081664044893957621e+00 9.296026043777919634e-01
5.462559875033629053e-01 -1.234521310546078166e+00
8.249858700248597909e-01 1.097095817466687606e+00
-9.391978475519879854e-01 2.645059458843265765e-01
1.087417510182237868e+00 1.884080395635660654e+00
-5.450724591357319904e-01 2.780908882896122036e-01
6.818223786488210036e-01 7.133414155176867055e-01
-3.044629701485578321e-01 -2.038293448437393796e-01
-9.274289427911117656e-01 7.796269447564683208e-01
-8.102162882895575652e-03 1.741044198731799719e+00
7.372962190597633914e-01 7.800931366978173243e-01
1.629283046879747232e+00 2.227710705049280038e-01
-1.315172337578747852e+00 -1.068821521608535718e+00
-1.018440474982706262e-01 3.849617143433887279e+00
1.149846147754752801e+00 4.066513476308822872e-01
1.494950655369279735e+00 1.865920101668916864e+00
1.012413299383928322e+00 8.180590283870063928e-01
-1.411272465803199871e+00 1.098900605325888735e-01
-7.811381739182363670e-01 9.769276606288943565e-01
-1.171704492842992940e+00 -4.065897994282807737e-01
1.055480627486622858e+00 1.286163454380625515e-01
-1.270995406026457886e+00 1.727586420985965487e+00
-5.790080575899559934e-01 2.651745656345385616e+00
-7.081617145472565156e-01 8.580409624891647269e-01
5.986980760055465867e-01 6.107254786084498344e-02
-1.400185919462515027e+00 7.416635235252688751e-01
1.634794359098544092e+00 -1.474232903661401028e+00
1.411862035079411326e+00 6.551827795659246334e-01
-1.571789176867401050e+00 1.640985574432821226e+00
7.765673054568744682e-01 -1.790688393562066549e-01
-1.073414001000652318e+00 -6.065767989565717944e-01
-1.394016388237761861e+00 2.888265163304404748e+00
1.441815091015433037e+00 9.133906063355420324e-01
-1.699313428934005277e+00 -2.256748346163933716e-01
-6.636502913221501432e-01 -2.037099809413243090e+00
-1.362989832147915026e+00 -5.573607768925761263e-01
-5.493709139333157188e-01 8.441344353779931531e-01
9.459261719226976783e-01 -8.419115475437550788e-01
2.804289298256747998e-01 1.958986174504857125e+00
-3.849899044441412177e-01 2.436312844610046824e+00
-9.667241587260707592e-01 7.373632632434736767e-01
-9.356115340189843366e-01 4.733876670595847935e-01
-5.907143063278229300e-02 -1.185426186031593110e+00
1.119166130461693553e+00 5.715746567983541748e-01
7.356476390719444147e-01 -6.275928197165991929e-01
-4.469858360991387780e-01 6.703786478059442500e-02
-1.068212734141680276e+00 1.698575949214376601e+00
1.345897632249478448e+00 1.611352340757100876e+00
-3.952862348347611077e-01 -1.379853467938476630e-01
-9.143218008877580516e-01 1.211725883685898619e+00
6.977593177542197322e-01 8.708013755250714194e-01
1.357762589506785300e+00 4.450137515038729008e-01
-1.119772183421348322e+00 1.708507010784933389e+00
-8.693117628135872410e-01 7.143436761639752053e-01
1.618625017278665368e-01 -1.454777581830429822e-01
4.760652689008376681e-01 8.735834702404908780e-01
6.095236811376374408e-01 9.387744594006464105e-02
8.130324816752345640e-01 4.804261432508756258e-01
1.606799437011410037e+00 2.647301513039309606e-01
-1.097505336434819734e+00 8.035186588825729004e-01
-3.209407639253785693e-01 4.810804077580744798e-01
-7.613508487408440217e-01 1.595236544244955645e-01
1.566248368507529243e+00 -4.903821429597898796e-01
-1.374698494356717315e+00 5.122388125291841288e-01
1.303058003046410951e+00 1.535450754063068191e+00
-6.441812888106366319e-01 1.293128410560597796e-01
-1.020574112118150856e+00 1.400087554816148216e+00
3.886095630180028682e-01 -2.122421405827987773e-01
1.331408278105064458e+00 -4.078566902577372977e-01
1.163547465190044594e+00 1.212621335219099983e+00
1.253254287510468856e+00 -7.849062606914314344e-03
7.262741962759292624e-01 -6.333396013205667696e-01
-1.284991825989437730e+00 1.120736973287332350e-01
4.961171192662566787e-01 4.945092018675280032e-01
9.612280483881293636e-01 2.841325614910009900e+00
9.742231804518432237e-02 5.707143733791341100e-01
7.535165435647852572e-01 -2.743231968430023260e-01
-1.268705495538432260e+00 -6.120442763703095590e-01
7.215781701873630327e-01 2.568038643513598229e-01
4.747066105033787703e-02 3.039444570890925679e-02
1.508200761083769104e+00 -6.749257197534241914e-02
1.611593423342365883e+00 -4.386877668975314171e-01
-7.666778482445112397e-01 9.184820205596812004e-01
1.332194630545837866e+00 5.605771654616614752e-01
-1.703557875291229928e+00 -1.052300242101576133e+00
2.041567470949555985e-01 -1.055434074516486964e+00
-1.245839526032504141e+00 1.070595842462577219e+00
1.614009673741978013e+00 -3.618351601200919809e-02
-4.164936641144932894e-01 8.408024319927560608e-01
2.728001783904009936e-01 2.292300734120951144e-01
-9.534618687325077668e-02 4.194022095611888989e-01
1.457538023428944784e+00 -2.967785839624057509e-01
1.607185039673402205e+00 1.678835496287032436e+00
-4.862036746876770010e-01 1.408852319940362419e+00
1.523184119077618248e-01 2.675706045861572235e-01
1.028101566118562626e+00 -5.385830473261559170e-01
2.516133855671942032e-01 1.221710094581088146e+00
-8.478836349945293449e-01 -3.091596668272182935e-01
-1.126480211207876170e-01 -2.292992836412108826e-01
1.099535675013806335e+00 -3.743836597306076097e-01
-7.626297502343661883e-01 -2.434765612988238903e-01
-1.277082675286820512e+00 -1.240879923996496714e+00
-1.622934327081482664e+00 1.547658659730668962e+00
-6.354302687957675833e-01 2.523306845243235230e+00
-3.872533418823880247e-01 -1.251996888087847593e+00
9.858619965507742222e-01 1.156244124045408661e+00
5.427601184701966730e-01 -3.588456085305803400e-01
-9.178888337238781947e-01 6.514981480297294958e-01
8.377966103635493544e-01 -1.643587180108135648e+00
1.381415724187823324e+00 9.971475305387624832e-01
1.103313884482770291e-01 2.255784422364027209e-01
-1.324617023477495215e+00 1.749808290797598920e+00
1.645820190900272761e+00 -1.094470775112821315e-03
8.750736996994128436e-01 9.361746240789594609e-01
-1.370279477760811382e+00 6.908502494653732118e-01
-9.656873190863233258e-01 6.417257971701817443e-01
-1.933566366351427337e-03 3.719429496580259897e-01
-7.720839074766546739e-01 1.792767663661062327e+00
-2.422035229575117757e-02 1.774507299506437041e-01
4.334005924641998186e-01 1.528043528054720879e+00
1.428021989196390562e+00 8.656364430672482957e-01
3.872867423208039006e-01 -6.269986529567079803e-01
-1.543297868175497856e+00 2.692544328634782769e+00
1.469616203667470034e+00 1.044855652727641360e+00
-7.055448376545140343e-01 2.512661621870816653e+00
-3.899101850754162490e-01 2.218384451822981163e+00
2.230219653702357197e-01 2.890547951348140243e-01
-4.829328531181770190e-01 -1.262004657972171096e-02
-1.199858467469955059e+00 3.650868943233191999e-01
1.269697681115579568e+00 5.608937049489709503e-02
-1.197509545515740292e+00 9.310293339685304925e-01
4.771179852935782950e-01 4.340251051051711717e-01
8.813392779235372509e-02 -5.260384846919925472e-01
-3.394140301836325868e-01 -1.088650928194512257e-02
-6.322292129728442900e-01 -1.068807596871945709e-02
-1.923115338179718914e-01 2.190583527205882119e-01
-7.702383080368703228e-01 1.657667796999255039e+00
1.287860375500414101e+00 1.070010637276269883e+00
2.794209713622846161e-02 1.568112699755684458e+00
1.186510466492124216e+00 1.310961407048374383e+00
1.423221624219670023e+00 3.337317681788509738e-02
5.190180419833471115e-01 7.183442891202695968e-02
-6.803068943118802947e-01 5.116764776202892273e-01
7.035096255226559459e-01 1.507927543456711428e+00
-1.408385069471342899e+00 1.998572330637403138e-01
-1.216524983180590214e+00 -1.960997635557969687e+00
-1.353783809404963456e+00 1.666499381281146608e+00
8.674650568063383416e-01 1.620452970301193618e+00
-4.454353449724023362e-01 -6.976280819897915375e-01
-1.092635053383818722e+00 -4.400567621008483199e-01
3.047048328100898304e-02 9.823130491949255694e-02
1.581557551561502795e+00 7.871517759996291552e-01
9.870600611645438116e-01 9.045477754461855868e-02
-1.209585393737489856e+00 -4.133819292839258086e-02
2.933169890490993081e-01 -5.677374970095576678e-01
-1.725871391483683404e+00 -6.630030738918994970e-01
-5.830952367393764657e-01 1.637907136402235952e+00
5.848986043348096686e-01 1.122290189414530737e+00
9.126504107183160963e-01 8.853569614273056887e-01
1.468201092464933355e+00 -2.012365651843751824e+00
-1.016352151230532214e-01 1.068701107859457267e+00
-9.364836053044941488e-01 -2.541607888325174702e-01
-1.288777612386800442e+00 4.082811996880016392e-01
-8.258715550516544379e-01 1.047041161692070954e+00
-3.050569970561321509e-01 6.894850864653385702e-01
-5.293469439834934676e-01 9.946028832342137527e-01
1.695000828232973156e+00 -1.168587101606071155e+00
1.359941717572184183e+00 2.441865414798193967e+00
-2.398163089229190803e-01 -1.130178195088822335e-01
1.046535639413341823e+00 1.736955763175377143e+00
7.637531899836855764e-01 9.807483584553915446e-01
1.065637008227172222e+00 7.668269828132628918e-02
-4.815839847050057410e-01 1.876708159245223717e+00
1.303659421929079576e+00 8.210130878963068923e-01
-1.379543882062496785e+00 -9.809276727335245472e-01
-1.682068954764366353e-01 1.311727964158855841e-01
8.606803982451161072e-01 -2.374819574265288891e-01
8.162768677003486850e-01 7.211627689428871113e-01
-6.819902631766134871e-01 2.830725677846561150e-01
-3.875667635659111876e-01 7.356483440436197840e-01
-2.827976838914136315e-01 1.045123526560279847e+00
1.380462694764105880e+00 -4.429596851854007422e-01
-1.355328473862670968e+00 -1.540010059091779127e+00
-1.255421545367518543e-01 1.101186023575243311e+00
1.612820255036472528e+00 -6.636726626388040895e-01
-1.086465120121683503e+00 -5.436476590342387283e-02
9.262683337700708952e-01 1.934262497528176583e+00
1.119169255747498370e+00 2.173271174974007458e+00
6.723424872178814793e-01 -3.541828362661134655e-01
-1.614830399574058717e+00 -2.455948008491559698e-02
8.892885703400742470e-01 2.901042453222713924e+00
-2.410301249971069648e-01 1.106825589869567250e-01
-1.694640978651893004e+00 -1.281587361994478425e-01
-3.545541149479971010e-01 -4.580321703823092561e-01
1.652653517457384869e+00 1.471089888909791643e+00
-1.616425217974923223e+00 1.858719934065309998e+00
-6.960235234694321926e-01 1.438796173679954382e+00
3.677242995862207708e-01 -5.643717454988057547e-01
4.140324886015200878e-01 -1.211591320404401539e-01
-1.700499213004442067e+00 1.108075940756937161e+00
-8.062067362086734468e-01 1.422840787704200971e-01
1.357700089064799220e+00 1.693875869397060585e+00
-1.458481974274882909e+00 1.253073468597927453e+00
1.284811896450527735e+00 -7.834141915479078122e-01
1.624152404562162699e+00 1.143895806488779865e+00
-1.466841970739741541e+00 -9.730923429033131455e-01
-6.961213659342307958e-02 4.190254754066119469e-01
1.905420170929121026e-01 1.641909937510261042e+00
1.472723215253034956e+00 4.840980839585323769e-01
-7.352966190908278854e-01 1.952666211562622545e+00
8.501045224960255275e-01 2.563912354623245182e+00
1.944630701497417069e-01 5.760542636060549393e-01
-1.267506337458054855e+00 7.562734799369452698e-01
-7.406383252371945281e-01 1.162734531273293292e+00
-1.609494151189897915e+00 -5.850961479191241210e-02
1.164718249648801107e+00 1.214710395007751575e+00
1.829113422350730767e-01 1.894530718885362175e+00
7.817664082974054018e-01 3.682311044198404160e-01
1.327722985880199769e+00 9.904669851225144095e-01
1.538596426503736625e+00 5.190805296964217108e-01
6.883560813425916303e-01 3.642117114953346002e-01
1.670122076397877242e+00 -1.149431967342060101e+00
1.372498324677754900e+00 7.108424069134100520e-02
-1.550671019597675837e+00 -1.710674038240901140e+00
1.253542486264862754e+00 -2.391509199070529501e-02
-5.177776377971283761e-01 -9.743677306537246174e-01
1.595579363311220522e+00 1.370882443223901959e-01
5.706937676264625114e-01 5.946330597584437161e-01
-1.410845982164913748e+00 1.161051899259372799e+00
-1.081799973148275251e+00 4.133804415488053219e-01
1.692670085260004620e-01 1.406139307921612236e+00
-1.530332730682299802e+00 -1.245632481414126191e-01
-5.073300964826338300e-01 -7.872505294081955096e-02
6.183253697827365558e-01 -1.145652416337137547e+00
3.564671319038647535e-01 1.739579751013407449e+00
6.893671484110347469e-01 1.044775556515021631e+00
1.615097728804235855e+00 7.774119876412108887e-01
3.634109869368489787e-01 1.588497316201597176e+00
1.454540819497746496e+00 -9.983805800127290020e-01
6.087307206633403300e-01 3.161923500620135719e-01
-1.389389161047628884e-01 -4.926491580118372848e-01
-5.305798122537422890e-01 -4.027185163555061509e-01
-2.270053950787756791e-01 -5.881478415048349007e-01
-1.055556087636192242e+00 -4.649582964125852369e-01
-1.365921924555379086e+00 4.212442981391018582e-01
-1.285238184272982975e+00 2.571173227979336451e-01
9.768845615927258530e-01 4.961408845371677034e-01
-3.965727755744546945e-01 4.534709678504638686e-01
6.461488034282553139e-01 9.606775552465562917e-01
-4.503884095656855990e-01 4.686201483367902210e-01
-1.674081011432028143e+00 -2.021262778586624620e+00
-1.482024332955343415e-01 -3.013774955148570411e-01
-1.729487253664044433e+00 2.817852063107251226e-01
1.278767136815509575e+00 -7.090924795578072981e-01
-1.023110788600710919e+00 -5.415698267148645328e-01
8.061884636353242595e-01 1.811118956365474819e+00
1.254850338077669658e+00 -1.583805057690332863e+00
9.944904328446473318e-01 1.796205108490541491e+00
-4.349878318412788158e-01 1.271007093065809945e+00
-1.726158220020427292e+00 2.690127078364233260e+00
1.534148000202764761e+00 -4.698711047166281851e-02
-1.690472971854778184e+00 -1.081102751768943104e-01
5.656098555057230692e-01 3.856538838471371133e-01
1.606029674101250748e+00 8.862519797024448476e-01
-5.312724718609965757e-01 3.384612157618589467e-01
6.212632234490295287e-03 1.901753501555005776e+00
-1.398025679785540376e+00 -1.647770836767333602e+00
2.087701123305413242e-01 -7.546823942284468512e-01
-3.349938861945757629e-01 2.394468610247932894e-01
1.414903090521040241e+00 5.075123183748111444e-01
-6.277187757118880829e-02 9.115069957989705429e-01
-3.420668697189768043e-02 9.927261598399383935e-01
-1.340290243196464726e+00 1.536113362035339769e+00
-1.402696829049849825e+00 -7.088000761537649463e-02
-1.645023100561373131e+00 1.523896903256141355e+00
-1.237157486982158661e+00 8.884265999254730151e-01
-1.463237142462565643e+00 2.263268569531998953e+00
-1.343775219960915202e+00 1.470000812263755119e+00
6.848430887766013830e-01 9.875954774895148169e-01
1.083651537977841306e+00 -3.017668982624486240e-01
-1.090549796537228389e+00 7.178688303561335804e-01
-1.374416755271319568e+00 -1.345118047165787534e-01
3.977731473687936004e-01 4.755388266665643848e-01
8.622485657967383643e-01 -1.758167411281346126e-01
2.703843869023859758e-01 1.374607632720173722e+00
5.732033321022950156e-01 -2.842815414548810482e-01
-7.865915142846898744e-01 1.075700928194197381e+00
7.572248908138248802e-02 -6.524409405831486097e-01
-8.634814588084431808e-01 2.961481909747780694e-01
8.277023244669781121e-01 7.264977853041961753e-01
1.364202751174706796e+00 1.599293520351460884e+00
1.705321765271229806e+00 5.852335211184560571e-01
1.254944059457606675e-01 1.883026318597379900e+00
-4.714879773185069456e-01 -6.573721972121646662e-01
-9.244578949194728335e-01 2.550415774679196890e+00
1.176015632804326000e-01 -1.252403425935411097e-02
1.619183734013798504e-01 6.134274631187013327e-01
2.542722500888548454e-01 6.981979636994035676e-01
-3.474499766161106562e-01 -2.458771588685845222e-01
1.697740383666028086e+00 5.649249350954977933e-01
4.645638672670334146e-01 2.575066958096629555e-01
1.421456776646765174e+00 1.218167143763116744e+00
-1.152233307000753326e+00 -8.342037336346634913e-01
1.511827552369300776e+00 -1.139786069841253191e-02
-5.630567159495233343e-01 7.651196287000701091e-01
-1.486066836257171397e+00 2.358321861292474786e+00
1.316160295801314550e+00 2.061708642078606157e+00
-8.297371490099848812e-02 6.881125155639294944e-01
-5.897146609901523506e-01 -5.524743767285613671e-01
1.217216448433112275e+00 2.152810106104368515e+00
7.743796939590913420e-02 1.894949690405063891e-01
-8.811334773951645660e-01 -3.420158218123541261e-01
-9.952387730073594119e-01 1.918133732717284823e-01
1.646275576369164995e-01 1.024287482056829290e+00
-5.017420107398919971e-01 2.961567771690458151e-01
-3.663811443331576601e-01 1.528362059964009756e+00
-1.316226521110658076e+00 -2.760668051478082363e-01
1.221535803000438181e+00 9.819635160967055132e-01
8.412126115599602993e-01 -3.959849614279147278e-01
1.485589551426398813e+00 7.348032451819185296e-01
-1.254514217591034209e+00 1.133528556334680637e+00
-3.972871439587722375e-01 -4.536839921335032999e-01
1.008697552224052885e+00 2.026981995169870210e+00
3.883035784353733311e-01 1.755918189459788059e-01
6.108777989876867931e-01 1.166272902017665647e+00
-1.107339182481214435e+00 2.716601604384406343e+00
8.461226085532401742e-01 1.410334479192123736e+00
-1.717593547411254029e+00 7.336552289509092883e-01
4.722060573763634528e-01 8.310046186082953312e-01
1.531972103596203616e-01 1.588092131622906300e-01
1.120782411027458764e-01 -8.675157001644582255e-01
-1.069241857779766436e+00 2.238787457209820420e-01
5.814601284393771108e-01 -2.876221258607239983e-01
1.026871791646652765e+00 6.081846090488489676e-01
-9.862827709464536685e-01 5.248166406315677435e-01
-1.464948020075358626e+00 -8.619768884538570042e-01
3.827405626320311005e-01 -3.849021412880101467e-01
1.084135738942080041e+00 8.254600312811588569e-01
1.038482788992012074e+00 2.724452485044162042e-01
8.213169317198487640e-01 4.916821604048475236e-01
6.869125663090958067e-01 1.794293247495064025e-01
7.368442892961225565e-01 1.215244921348563434e+00
3.282351675359533871e-01 1.458015314983132971e+00
1.195284486211749542e+00 1.470401438111213377e+00
1.154857216558646815e+00 8.071275678584565183e-01
1.159515474505935950e+00 2.056413866997999773e-01
8.351006256681874351e-01 1.893034791569044306e-01
-7.898601977393299167e-01 -6.982466500194126624e-01
-7.698443451138349269e-01 1.835975924895659306e+00
4.421160989606658376e-01 -5.842500301252611106e-01
9.182574060064693788e-02 1.811736169400873564e+00
1.377049435133087529e+00 -7.826429703122113057e-01
4.243770760690251942e-01 1.066414241740307300e+00
-3.132325640771813635e-01 -1.213835708573527405e-01
1.496953738287774671e+00 2.278043115635445814e-01
-1.818867162665520898e-01 -3.892736139191990130e-01
-3.362481193614292874e-01 1.392124209562623616e+00
1.664144581726545669e+00 1.156743542657406643e+00
2.929520364963269508e-01 -4.242718982166324704e-01
1.065928356664569865e+00 5.163703928166205603e-01
-7.649066138371674040e-01 1.108899562618554491e+00
2.175302328464459034e-01 -9.052809121625362554e-01
1.432519430126321991e+00 1.669064088732483686e+00
-8.828101039196781796e-01 2.705688760216777844e-01
-1.164768857038291916e+00 1.525788784065723602e+00
1.351270604669969844e+00 1.757049689461084307e+00
-8.484186626597063352e-01 8.511300418243481491e-01
-1.068961460181348189e+00 4.266393613675798946e+00
